##NAMES=Gold
##RRUFFID=R070279
##IDEAL CHEMISTRY=Au
##LOCALITY=Agua Fria Canyon Mine, Mariposa County, California, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Metallic gold yellow thin nugget
##DIFFRACTION SAMPLE DESCRIPTION=Hammered into thin foil
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R070279
##MEASURED CHEMISTRY=(Au_0.985_Ag_0.010_Cu_0.005_)_Σ=1_
##CELL PARAMETERS=a: 4.0792(2) b: 4.0792(2) c: 4.0792(2) alpha: 90 beta: 90 gamma: 90 volume: 67.879(9) crystal system: cubic
11.71000, 6.529568
11.72000, 12.51505
11.73000, 0.4995860
11.74000, 21.48496
11.75000, 2.976917
11.76000, 16.00554
11.77000, 7.988882
11.78000, 8.972132
11.79000, 14.95530
11.80000, 0.9383910
11.81000, 12.92138
11.82000, 10.90429
11.83000, 10.88757
11.84000, 3.870770
11.85000, 8.853897
11.86000, 11.83694
11.87000, 16.80929
11.88000, 11.79219
11.89000, 15.77501
11.90000, 11.75780
11.91000, 6.740528
11.92000, 3.723183
11.93000, 9.705770
11.94000, 2.311710
11.95000, 24.66925
11.96000, 2.650146
11.97000, 17.63217
11.98000, 15.61413
11.99000, 20.59603
12.00000, 15.57887
12.01000, 3.438339
12.02000, 10.54232
12.03000, 4.477066
12.04000, 4.500883
12.05000, 8.478775
12.06000, 11.33951
12.07000, 6.317305
12.08000, 10.29509
12.09000, 7.272835
12.10000, 9.250540
12.11000, 10.22821
12.12000, 21.20755
12.13000, 24.18514
12.14000, 9.162704
12.15000, 11.14023
12.16000, 6.117737
12.17000, 24.09524
12.18000, 10.07270
12.19000, 7.050150
12.20000, 11.02757
12.21000, 11.00496
12.22000, 22.92610
12.23000, 10.84705
12.24000, 20.82440
12.25000, 16.80174
12.26000, 21.77908
12.27000, 10.75642
12.28000, 6.734522
12.29000, 10.65499
12.30000, 6.633102
12.31000, 10.61122
12.32000, 0.5893460
12.33000, 10.56748
12.34000, 20.54563
12.35000, 15.46466
12.36000, 8.442844
12.37000, 16.42106
12.38000, 1.600718
12.39000, 17.37707
12.40000, 22.35489
12.41000, 9.332745
12.42000, 9.310623
12.43000, 10.28853
12.44000, 11.26715
12.45000, 18.24580
12.46000, 14.22449
12.47000, 16.20362
12.48000, 12.18280
12.49000, 21.16201
12.50000, 8.141443
12.51000, 2.993132
12.52000, 4.027328
12.53000, 19.95017
12.54000, 0.9277210
12.55000, 7.905334
12.56000, 4.883011
12.57000, 3.138838
12.58000, 12.04498
12.59000, 19.02164
12.60000, 16.99835
12.61000, 19.97548
12.62000, 29.95265
12.63000, 18.92989
12.64000, 6.990276
12.65000, 23.96765
12.66000, 11.94508
12.67000, 14.92257
12.68000, 1.900702
12.69000, 8.878895
12.70000, 14.85716
12.71000, 14.83550
12.72000, 4.813915
12.73000, 3.792402
12.74000, 10.77097
12.75000, 11.74962
12.76000, 8.728340
12.77000, 11.70765
12.78000, 8.687048
12.79000, 0.6665340
12.80000, 11.57874
12.81000, 8.558403
12.82000, 7.538383
12.83000, 6.518463
12.84000, 13.49863
12.85000, 12.28505
12.86000, 15.26720
12.87000, 14.24947
12.88000, 9.231852
12.89000, 9.214348
12.90000, 18.12369
12.91000, 6.106422
12.92000, 17.08928
12.93000, 1.996994
12.94000, 21.98010
12.95000, 7.748367
12.96000, 9.734055
12.97000, 10.71988
12.98000, 5.705860
12.99000, 13.69198
13.00000, 2.677917
13.01000, 6.664349
13.02000, 14.65093
13.03000, 5.637665
13.04000, 12.62456
13.05000, 10.61161
13.06000, 13.59886
13.07000, 8.586334
13.08000, 10.57397
13.09000, 10.56178
